customerid,loanno,Month,Loan Amount,EMI Amount,Interest Rate (%),Repayment Period (Months),Credit Score,Credit History (Years),Outstanding Balance Amount,Bank Statement,payment
Cus0150,Loan0005,August,311692.89,13980.28,6.36,23,746,5,305232.26,"Transactions: 22, Deposits: 30571.01, Withdrawals: 18988.28",1
Cus0150,Loan0005,September,311692.89,13980.28,6.36,23,746,5,305232.26,"Transactions: 22, Deposits: 30571.01, Withdrawals: 18988.28",1
Cus0150,Loan0005,October,311692.89,13980.28,6.36,23,746,5,305232.26,"Transactions: 22, Deposits: 30571.01, Withdrawals: 18988.28",1
Cus0150,Loan0005,November,311692.89,13980.28,6.36,23,746,5,305232.26,"Transactions: 22, Deposits: 30571.01, Withdrawals: 18988.28",1
Cus0150,Loan0005,December,311692.89,13980.28,6.36,23,746,5,305232.26,"Transactions: 22, Deposits: 30571.01, Withdrawals: 18988.28",0
Cus0150,Loan0003,January,280984.73,9650.64,8.19,36,650,5,224798.31,"Transactions: 24, Deposits: 23459.33, Withdrawals: 82510.15",1
Cus0150,Loan0003,February,280984.73,9650.64,8.19,36,650,5,224798.31,"Transactions: 24, Deposits: 23459.33, Withdrawals: 82510.15",1
Cus0150,Loan0003,March,280984.73,9650.64,8.19,36,650,5,224798.31,"Transactions: 24, Deposits: 23459.33, Withdrawals: 82510.15",1
Cus0150,Loan0003,April,280984.73,9650.64,8.19,36,650,5,224798.31,"Transactions: 24, Deposits: 23459.33, Withdrawals: 82510.15",1
Cus0150,Loan0003,May,280984.73,9650.64,8.19,36,650,5,224798.31,"Transactions: 24, Deposits: 23459.33, Withdrawals: 82510.15",1
Cus0150,Loan0003,June,280984.73,9650.64,8.19,36,650,5,224798.31,"Transactions: 24, Deposits: 23459.33, Withdrawals: 82510.15",1
Cus0150,Loan0003,July,280984.73,9650.64,8.19,36,650,5,224798.31,"Transactions: 24, Deposits: 23459.33, Withdrawals: 82510.15",1
Cus0150,Loan0003,August,280984.73,9650.64,8.19,36,650,5,224798.31,"Transactions: 24, Deposits: 23459.33, Withdrawals: 82510.15",1
Cus0150,Loan0003,September,280984.73,9650.64,8.19,36,650,5,224798.31,"Transactions: 24, Deposits: 23459.33, Withdrawals: 82510.15",1
Cus0150,Loan0003,October,280984.73,9650.64,8.19,36,650,5,224798.31,"Transactions: 24, Deposits: 23459.33, Withdrawals: 82510.15",1
Cus0150,Loan0003,November,280984.73,9650.64,8.19,36,650,5,224798.31,"Transactions: 24, Deposits: 23459.33, Withdrawals: 82510.15",1
Cus0150,Loan0003,December,280984.73,9650.64,8.19,36,650,5,224798.31,"Transactions: 24, Deposits: 23459.33, Withdrawals: 82510.15",1
Cus0151,Loan0003,January,240341.51,14252.89,10.57,46,784,11,188748.1,"Transactions: 10, Deposits: 32587.66, Withdrawals: 87265.18",1
Cus0151,Loan0003,February,240341.51,14252.89,10.57,46,784,11,188748.1,"Transactions: 10, Deposits: 32587.66, Withdrawals: 87265.18",0
Cus0151,Loan0003,March,240341.51,14252.89,10.57,46,784,11,188748.1,"Transactions: 10, Deposits: 32587.66, Withdrawals: 87265.18",0
Cus0151,Loan0003,April,240341.51,14252.89,10.57,46,784,11,188748.1,"Transactions: 10, Deposits: 32587.66, Withdrawals: 87265.18",1
Cus0151,Loan0003,May,240341.51,14252.89,10.57,46,784,11,188748.1,"Transactions: 10, Deposits: 32587.66, Withdrawals: 87265.18",1
Cus0151,Loan0003,June,240341.51,14252.89,10.57,46,784,11,188748.1,"Transactions: 10, Deposits: 32587.66, Withdrawals: 87265.18",1
Cus0151,Loan0003,July,240341.51,14252.89,10.57,46,784,11,188748.1,"Transactions: 10, Deposits: 32587.66, Withdrawals: 87265.18",0
Cus0151,Loan0003,August,240341.51,14252.89,10.57,46,784,11,188748.1,"Transactions: 10, Deposits: 32587.66, Withdrawals: 87265.18",1
Cus0151,Loan0003,September,240341.51,14252.89,10.57,46,784,11,188748.1,"Transactions: 10, Deposits: 32587.66, Withdrawals: 87265.18",1
Cus0151,Loan0003,October,240341.51,14252.89,10.57,46,784,11,188748.1,"Transactions: 10, Deposits: 32587.66, Withdrawals: 87265.18",1
Cus0151,Loan0003,November,240341.51,14252.89,10.57,46,784,11,188748.1,"Transactions: 10, Deposits: 32587.66, Withdrawals: 87265.18",1
Cus0151,Loan0003,December,240341.51,14252.89,10.57,46,784,11,188748.1,"Transactions: 10, Deposits: 32587.66, Withdrawals: 87265.18",1
Cus0151,Loan0007,January,214312.79,8692.82,4.96,25,808,9,102128.49,"Transactions: 21, Deposits: 18667.17, Withdrawals: 77013.39",1
Cus0151,Loan0007,February,214312.79,8692.82,4.96,25,808,9,102128.49,"Transactions: 21, Deposits: 18667.17, Withdrawals: 77013.39",1
Cus0151,Loan0007,March,214312.79,8692.82,4.96,25,808,9,102128.49,"Transactions: 21, Deposits: 18667.17, Withdrawals: 77013.39",1
Cus0151,Loan0007,April,214312.79,8692.82,4.96,25,808,9,102128.49,"Transactions: 21, Deposits: 18667.17, Withdrawals: 77013.39",1
Cus0151,Loan0007,May,214312.79,8692.82,4.96,25,808,9,102128.49,"Transactions: 21, Deposits: 18667.17, Withdrawals: 77013.39",1
Cus0151,Loan0007,June,214312.79,8692.82,4.96,25,808,9,102128.49,"Transactions: 21, Deposits: 18667.17, Withdrawals: 77013.39",1
Cus0151,Loan0007,July,214312.79,8692.82,4.96,25,808,9,102128.49,"Transactions: 21, Deposits: 18667.17, Withdrawals: 77013.39",1
Cus0151,Loan0007,August,214312.79,8692.82,4.96,25,808,9,102128.49,"Transactions: 21, Deposits: 18667.17, Withdrawals: 77013.39",1
Cus0151,Loan0007,September,214312.79,8692.82,4.96,25,808,9,102128.49,"Transactions: 21, Deposits: 18667.17, Withdrawals: 77013.39",1
Cus0151,Loan0007,October,214312.79,8692.82,4.96,25,808,9,102128.49,"Transactions: 21, Deposits: 18667.17, Withdrawals: 77013.39",1
Cus0151,Loan0007,November,214312.79,8692.82,4.96,25,808,9,102128.49,"Transactions: 21, Deposits: 18667.17, Withdrawals: 77013.39",0
Cus0151,Loan0007,December,214312.79,8692.82,4.96,25,808,9,102128.49,"Transactions: 21, Deposits: 18667.17, Withdrawals: 77013.39",1
Cus0151,Loan0008,January,277930.74,10522.15,9.69,28,688,1,114441.01,"Transactions: 12, Deposits: 88063.17, Withdrawals: 96680.49",1
Cus0151,Loan0008,February,277930.74,10522.15,9.69,28,688,1,114441.01,"Transactions: 12, Deposits: 88063.17, Withdrawals: 96680.49",1
Cus0151,Loan0008,March,277930.74,10522.15,9.69,28,688,1,114441.01,"Transactions: 12, Deposits: 88063.17, Withdrawals: 96680.49",0
Cus0151,Loan0008,April,277930.74,10522.15,9.69,28,688,1,114441.01,"Transactions: 12, Deposits: 88063.17, Withdrawals: 96680.49",1
Cus0151,Loan0008,May,277930.74,10522.15,9.69,28,688,1,114441.01,"Transactions: 12, Deposits: 88063.17, Withdrawals: 96680.49",1
Cus0151,Loan0008,June,277930.74,10522.15,9.69,28,688,1,114441.01,"Transactions: 12, Deposits: 88063.17, Withdrawals: 96680.49",1
Cus0151,Loan0008,July,277930.74,10522.15,9.69,28,688,1,114441.01,"Transactions: 12, Deposits: 88063.17, Withdrawals: 96680.49",1
Cus0151,Loan0008,August,277930.74,10522.15,9.69,28,688,1,114441.01,"Transactions: 12, Deposits: 88063.17, Withdrawals: 96680.49",1
Cus0151,Loan0008,September,277930.74,10522.15,9.69,28,688,1,114441.01,"Transactions: 12, Deposits: 88063.17, Withdrawals: 96680.49",1
Cus0151,Loan0008,October,277930.74,10522.15,9.69,28,688,1,114441.01,"Transactions: 12, Deposits: 88063.17, Withdrawals: 96680.49",1
Cus0151,Loan0008,November,277930.74,10522.15,9.69,28,688,1,114441.01,"Transactions: 12, Deposits: 88063.17, Withdrawals: 96680.49",1
Cus0151,Loan0008,December,277930.74,10522.15,9.69,28,688,1,114441.01,"Transactions: 12, Deposits: 88063.17, Withdrawals: 96680.49",1
Cus0152,Loan0004,January,493811.94,9992.26,6.9,44,724,15,439311.13,"Transactions: 13, Deposits: 65229.74, Withdrawals: 51737.69",1
Cus0152,Loan0004,February,493811.94,9992.26,6.9,44,724,15,439311.13,"Transactions: 13, Deposits: 65229.74, Withdrawals: 51737.69",1
Cus0152,Loan0004,March,493811.94,9992.26,6.9,44,724,15,439311.13,"Transactions: 13, Deposits: 65229.74, Withdrawals: 51737.69",1
Cus0152,Loan0004,April,493811.94,9992.26,6.9,44,724,15,439311.13,"Transactions: 13, Deposits: 65229.74, Withdrawals: 51737.69",1
Cus0152,Loan0004,May,493811.94,9992.26,6.9,44,724,15,439311.13,"Transactions: 13, Deposits: 65229.74, Withdrawals: 51737.69",1
Cus0152,Loan0004,June,493811.94,9992.26,6.9,44,724,15,439311.13,"Transactions: 13, Deposits: 65229.74, Withdrawals: 51737.69",1
Cus0152,Loan0004,July,493811.94,9992.26,6.9,44,724,15,439311.13,"Transactions: 13, Deposits: 65229.74, Withdrawals: 51737.69",1
Cus0152,Loan0004,August,493811.94,9992.26,6.9,44,724,15,439311.13,"Transactions: 13, Deposits: 65229.74, Withdrawals: 51737.69",0
Cus0152,Loan0004,September,493811.94,9992.26,6.9,44,724,15,439311.13,"Transactions: 13, Deposits: 65229.74, Withdrawals: 51737.69",1
Cus0152,Loan0004,October,493811.94,9992.26,6.9,44,724,15,439311.13,"Transactions: 13, Deposits: 65229.74, Withdrawals: 51737.69",1
Cus0152,Loan0004,November,493811.94,9992.26,6.9,44,724,15,439311.13,"Transactions: 13, Deposits: 65229.74, Withdrawals: 51737.69",1
Cus0152,Loan0004,December,493811.94,9992.26,6.9,44,724,15,439311.13,"Transactions: 13, Deposits: 65229.74, Withdrawals: 51737.69",1
Cus0152,Loan0009,January,486978.33,14077.8,10.69,33,707,20,278375.11,"Transactions: 28, Deposits: 91636.57, Withdrawals: 17120.07",1
Cus0152,Loan0009,February,486978.33,14077.8,10.69,33,707,20,278375.11,"Transactions: 28, Deposits: 91636.57, Withdrawals: 17120.07",1
Cus0152,Loan0009,March,486978.33,14077.8,10.69,33,707,20,278375.11,"Transactions: 28, Deposits: 91636.57, Withdrawals: 17120.07",1
Cus0152,Loan0009,April,486978.33,14077.8,10.69,33,707,20,278375.11,"Transactions: 28, Deposits: 91636.57, Withdrawals: 17120.07",1
Cus0152,Loan0009,May,486978.33,14077.8,10.69,33,707,20,278375.11,"Transactions: 28, Deposits: 91636.57, Withdrawals: 17120.07",1
Cus0152,Loan0009,June,486978.33,14077.8,10.69,33,707,20,278375.11,"Transactions: 28, Deposits: 91636.57, Withdrawals: 17120.07",1
Cus0152,Loan0009,July,486978.33,14077.8,10.69,33,707,20,278375.11,"Transactions: 28, Deposits: 91636.57, Withdrawals: 17120.07",1
Cus0152,Loan0009,August,486978.33,14077.8,10.69,33,707,20,278375.11,"Transactions: 28, Deposits: 91636.57, Withdrawals: 17120.07",1
Cus0152,Loan0009,September,486978.33,14077.8,10.69,33,707,20,278375.11,"Transactions: 28, Deposits: 91636.57, Withdrawals: 17120.07",1
Cus0152,Loan0009,October,486978.33,14077.8,10.69,33,707,20,278375.11,"Transactions: 28, Deposits: 91636.57, Withdrawals: 17120.07",1
Cus0152,Loan0009,November,486978.33,14077.8,10.69,33,707,20,278375.11,"Transactions: 28, Deposits: 91636.57, Withdrawals: 17120.07",0
Cus0152,Loan0009,December,486978.33,14077.8,10.69,33,707,20,278375.11,"Transactions: 28, Deposits: 91636.57, Withdrawals: 17120.07",0
Cus0152,Loan0003,January,303087.65,10194.37,10.84,57,668,20,195383.72,"Transactions: 9, Deposits: 89892.26, Withdrawals: 80287.66",1
Cus0152,Loan0003,February,303087.65,10194.37,10.84,57,668,20,195383.72,"Transactions: 9, Deposits: 89892.26, Withdrawals: 80287.66",1
Cus0152,Loan0003,March,303087.65,10194.37,10.84,57,668,20,195383.72,"Transactions: 9, Deposits: 89892.26, Withdrawals: 80287.66",1
Cus0152,Loan0003,April,303087.65,10194.37,10.84,57,668,20,195383.72,"Transactions: 9, Deposits: 89892.26, Withdrawals: 80287.66",1
Cus0152,Loan0003,May,303087.65,10194.37,10.84,57,668,20,195383.72,"Transactions: 9, Deposits: 89892.26, Withdrawals: 80287.66",1
Cus0152,Loan0003,June,303087.65,10194.37,10.84,57,668,20,195383.72,"Transactions: 9, Deposits: 89892.26, Withdrawals: 80287.66",1
Cus0152,Loan0003,July,303087.65,10194.37,10.84,57,668,20,195383.72,"Transactions: 9, Deposits: 89892.26, Withdrawals: 80287.66",1
Cus0152,Loan0003,August,303087.65,10194.37,10.84,57,668,20,195383.72,"Transactions: 9, Deposits: 89892.26, Withdrawals: 80287.66",1
Cus0152,Loan0003,September,303087.65,10194.37,10.84,57,668,20,195383.72,"Transactions: 9, Deposits: 89892.26, Withdrawals: 80287.66",1
Cus0152,Loan0003,October,303087.65,10194.37,10.84,57,668,20,195383.72,"Transactions: 9, Deposits: 89892.26, Withdrawals: 80287.66",1
Cus0152,Loan0003,November,303087.65,10194.37,10.84,57,668,20,195383.72,"Transactions: 9, Deposits: 89892.26, Withdrawals: 80287.66",1
Cus0152,Loan0003,December,303087.65,10194.37,10.84,57,668,20,195383.72,"Transactions: 9, Deposits: 89892.26, Withdrawals: 80287.66",1
Cus0153,Loan0006,January,324196.72,9287.2,3.28,58,660,9,304886.7,"Transactions: 23, Deposits: 77476.58, Withdrawals: 28951.43",1
Cus0153,Loan0006,February,324196.72,9287.2,3.28,58,660,9,304886.7,"Transactions: 23, Deposits: 77476.58, Withdrawals: 28951.43",1
Cus0153,Loan0006,March,324196.72,9287.2,3.28,58,660,9,304886.7,"Transactions: 23, Deposits: 77476.58, Withdrawals: 28951.43",1
Cus0153,Loan0006,April,324196.72,9287.2,3.28,58,660,9,304886.7,"Transactions: 23, Deposits: 77476.58, Withdrawals: 28951.43",1
Cus0153,Loan0006,May,324196.72,9287.2,3.28,58,660,9,304886.7,"Transactions: 23, Deposits: 77476.58, Withdrawals: 28951.43",1
Cus0153,Loan0006,June,324196.72,9287.2,3.28,58,660,9,304886.7,"Transactions: 23, Deposits: 77476.58, Withdrawals: 28951.43",1
Cus0153,Loan0006,July,324196.72,9287.2,3.28,58,660,9,304886.7,"Transactions: 23, Deposits: 77476.58, Withdrawals: 28951.43",1
Cus0153,Loan0006,August,324196.72,9287.2,3.28,58,660,9,304886.7,"Transactions: 23, Deposits: 77476.58, Withdrawals: 28951.43",1
Cus0153,Loan0006,September,324196.72,9287.2,3.28,58,660,9,304886.7,"Transactions: 23, Deposits: 77476.58, Withdrawals: 28951.43",1
Cus0153,Loan0006,October,324196.72,9287.2,3.28,58,660,9,304886.7,"Transactions: 23, Deposits: 77476.58, Withdrawals: 28951.43",1
Cus0153,Loan0006,November,324196.72,9287.2,3.28,58,660,9,304886.7,"Transactions: 23, Deposits: 77476.58, Withdrawals: 28951.43",1
Cus0153,Loan0006,December,324196.72,9287.2,3.28,58,660,9,304886.7,"Transactions: 23, Deposits: 77476.58, Withdrawals: 28951.43",1
Cus0153,Loan0009,January,319113.67,8668.88,14.24,42,740,2,8413.4,"Transactions: 13, Deposits: 57158.45, Withdrawals: 99641.24",1
Cus0153,Loan0009,February,319113.67,8668.88,14.24,42,740,2,8413.4,"Transactions: 13, Deposits: 57158.45, Withdrawals: 99641.24",0
Cus0153,Loan0009,March,319113.67,8668.88,14.24,42,740,2,8413.4,"Transactions: 13, Deposits: 57158.45, Withdrawals: 99641.24",1
Cus0153,Loan0009,April,319113.67,8668.88,14.24,42,740,2,8413.4,"Transactions: 13, Deposits: 57158.45, Withdrawals: 99641.24",1
Cus0153,Loan0009,May,319113.67,8668.88,14.24,42,740,2,8413.4,"Transactions: 13, Deposits: 57158.45, Withdrawals: 99641.24",1
Cus0153,Loan0009,June,319113.67,8668.88,14.24,42,740,2,8413.4,"Transactions: 13, Deposits: 57158.45, Withdrawals: 99641.24",0
Cus0153,Loan0009,July,319113.67,8668.88,14.24,42,740,2,8413.4,"Transactions: 13, Deposits: 57158.45, Withdrawals: 99641.24",1
Cus0153,Loan0009,August,319113.67,8668.88,14.24,42,740,2,8413.4,"Transactions: 13, Deposits: 57158.45, Withdrawals: 99641.24",1
Cus0153,Loan0009,September,319113.67,8668.88,14.24,42,740,2,8413.4,"Transactions: 13, Deposits: 57158.45, Withdrawals: 99641.24",1
Cus0153,Loan0009,October,319113.67,8668.88,14.24,42,740,2,8413.4,"Transactions: 13, Deposits: 57158.45, Withdrawals: 99641.24",1
Cus0153,Loan0009,November,319113.67,8668.88,14.24,42,740,2,8413.4,"Transactions: 13, Deposits: 57158.45, Withdrawals: 99641.24",1
Cus0153,Loan0009,December,319113.67,8668.88,14.24,42,740,2,8413.4,"Transactions: 13, Deposits: 57158.45, Withdrawals: 99641.24",1
Cus0153,Loan0008,January,231178.52,12326.72,4.01,36,679,8,57192.76,"Transactions: 10, Deposits: 49884.44, Withdrawals: 21377.05",1
Cus0153,Loan0008,February,231178.52,12326.72,4.01,36,679,8,57192.76,"Transactions: 10, Deposits: 49884.44, Withdrawals: 21377.05",1
Cus0153,Loan0008,March,231178.52,12326.72,4.01,36,679,8,57192.76,"Transactions: 10, Deposits: 49884.44, Withdrawals: 21377.05",1
Cus0153,Loan0008,April,231178.52,12326.72,4.01,36,679,8,57192.76,"Transactions: 10, Deposits: 49884.44, Withdrawals: 21377.05",1
Cus0153,Loan0008,May,231178.52,12326.72,4.01,36,679,8,57192.76,"Transactions: 10, Deposits: 49884.44, Withdrawals: 21377.05",1
Cus0153,Loan0008,June,231178.52,12326.72,4.01,36,679,8,57192.76,"Transactions: 10, Deposits: 49884.44, Withdrawals: 21377.05",1
Cus0153,Loan0008,July,231178.52,12326.72,4.01,36,679,8,57192.76,"Transactions: 10, Deposits: 49884.44, Withdrawals: 21377.05",1
Cus0153,Loan0008,August,231178.52,12326.72,4.01,36,679,8,57192.76,"Transactions: 10, Deposits: 49884.44, Withdrawals: 21377.05",1
Cus0153,Loan0008,September,231178.52,12326.72,4.01,36,679,8,57192.76,"Transactions: 10, Deposits: 49884.44, Withdrawals: 21377.05",1
Cus0153,Loan0008,October,231178.52,12326.72,4.01,36,679,8,57192.76,"Transactions: 10, Deposits: 49884.44, Withdrawals: 21377.05",1
Cus0153,Loan0008,November,231178.52,12326.72,4.01,36,679,8,57192.76,"Transactions: 10, Deposits: 49884.44, Withdrawals: 21377.05",1
Cus0153,Loan0008,December,231178.52,12326.72,4.01,36,679,8,57192.76,"Transactions: 10, Deposits: 49884.44, Withdrawals: 21377.05",1
Cus0154,Loan0009,January,210546.49,10497.89,13.98,42,719,18,196830.98,"Transactions: 18, Deposits: 50036.04, Withdrawals: 97258.8",1
Cus0154,Loan0009,February,210546.49,10497.89,13.98,42,719,18,196830.98,"Transactions: 18, Deposits: 50036.04, Withdrawals: 97258.8",1
Cus0154,Loan0009,March,210546.49,10497.89,13.98,42,719,18,196830.98,"Transactions: 18, Deposits: 50036.04, Withdrawals: 97258.8",1
Cus0154,Loan0009,April,210546.49,10497.89,13.98,42,719,18,196830.98,"Transactions: 18, Deposits: 50036.04, Withdrawals: 97258.8",0
Cus0154,Loan0009,May,210546.49,10497.89,13.98,42,719,18,196830.98,"Transactions: 18, Deposits: 50036.04, Withdrawals: 97258.8",1
Cus0154,Loan0009,June,210546.49,10497.89,13.98,42,719,18,196830.98,"Transactions: 18, Deposits: 50036.04, Withdrawals: 97258.8",1
Cus0154,Loan0009,July,210546.49,10497.89,13.98,42,719,18,196830.98,"Transactions: 18, Deposits: 50036.04, Withdrawals: 97258.8",1
Cus0154,Loan0009,August,210546.49,10497.89,13.98,42,719,18,196830.98,"Transactions: 18, Deposits: 50036.04, Withdrawals: 97258.8",1
Cus0154,Loan0009,September,210546.49,10497.89,13.98,42,719,18,196830.98,"Transactions: 18, Deposits: 50036.04, Withdrawals: 97258.8",1
Cus0154,Loan0009,October,210546.49,10497.89,13.98,42,719,18,196830.98,"Transactions: 18, Deposits: 50036.04, Withdrawals: 97258.8",1
Cus0154,Loan0009,November,210546.49,10497.89,13.98,42,719,18,196830.98,"Transactions: 18, Deposits: 50036.04, Withdrawals: 97258.8",1
Cus0154,Loan0009,December,210546.49,10497.89,13.98,42,719,18,196830.98,"Transactions: 18, Deposits: 50036.04, Withdrawals: 97258.8",1
Cus0154,Loan0003,January,409286.86,9239.26,10.17,52,791,19,178030.52,"Transactions: 21, Deposits: 67557.54, Withdrawals: 37869.52",1
Cus0154,Loan0003,February,409286.86,9239.26,10.17,52,791,19,178030.52,"Transactions: 21, Deposits: 67557.54, Withdrawals: 37869.52",1
Cus0154,Loan0003,March,409286.86,9239.26,10.17,52,791,19,178030.52,"Transactions: 21, Deposits: 67557.54, Withdrawals: 37869.52",1
Cus0154,Loan0003,April,409286.86,9239.26,10.17,52,791,19,178030.52,"Transactions: 21, Deposits: 67557.54, Withdrawals: 37869.52",1
Cus0154,Loan0003,May,409286.86,9239.26,10.17,52,791,19,178030.52,"Transactions: 21, Deposits: 67557.54, Withdrawals: 37869.52",1
Cus0154,Loan0003,June,409286.86,9239.26,10.17,52,791,19,178030.52,"Transactions: 21, Deposits: 67557.54, Withdrawals: 37869.52",1
Cus0154,Loan0003,July,409286.86,9239.26,10.17,52,791,19,178030.52,"Transactions: 21, Deposits: 67557.54, Withdrawals: 37869.52",1
Cus0154,Loan0003,August,409286.86,9239.26,10.17,52,791,19,178030.52,"Transactions: 21, Deposits: 67557.54, Withdrawals: 37869.52",1
Cus0154,Loan0003,September,409286.86,9239.26,10.17,52,791,19,178030.52,"Transactions: 21, Deposits: 67557.54, Withdrawals: 37869.52",1
Cus0154,Loan0003,October,409286.86,9239.26,10.17,52,791,19,178030.52,"Transactions: 21, Deposits: 67557.54, Withdrawals: 37869.52",1
Cus0154,Loan0003,November,409286.86,9239.26,10.17,52,791,19,178030.52,"Transactions: 21, Deposits: 67557.54, Withdrawals: 37869.52",1
Cus0154,Loan0003,December,409286.86,9239.26,10.17,52,791,19,178030.52,"Transactions: 21, Deposits: 67557.54, Withdrawals: 37869.52",1
Cus0154,Loan0001,January,304150.49,11777.68,12.66,40,678,12,125371.99,"Transactions: 5, Deposits: 37321.56, Withdrawals: 10008.31",1
Cus0154,Loan0001,February,304150.49,11777.68,12.66,40,678,12,125371.99,"Transactions: 5, Deposits: 37321.56, Withdrawals: 10008.31",1
Cus0154,Loan0001,March,304150.49,11777.68,12.66,40,678,12,125371.99,"Transactions: 5, Deposits: 37321.56, Withdrawals: 10008.31",1
Cus0154,Loan0001,April,304150.49,11777.68,12.66,40,678,12,125371.99,"Transactions: 5, Deposits: 37321.56, Withdrawals: 10008.31",1
Cus0154,Loan0001,May,304150.49,11777.68,12.66,40,678,12,125371.99,"Transactions: 5, Deposits: 37321.56, Withdrawals: 10008.31",1
Cus0154,Loan0001,June,304150.49,11777.68,12.66,40,678,12,125371.99,"Transactions: 5, Deposits: 37321.56, Withdrawals: 10008.31",1
Cus0154,Loan0001,July,304150.49,11777.68,12.66,40,678,12,125371.99,"Transactions: 5, Deposits: 37321.56, Withdrawals: 10008.31",1
